clean_text,sentiment
wes craven ha sido creado unas películas de asesino más exitosas de todos los tiempos después de ver las películas encontrarás tus nuevos temores la gente no sabe de la mejor película de wes craven s thriller es la mejor porque todas diferentes en esta película lisa está aterrorizada por el compañero de viaje él la coaccionó para matar y si ella no hace esto jack matará a su padre lisa está en el enorme desastre porque lo que él elija ella matará la disposición era irreal rachel mcadams y cillian murphy actuaron bien increíble las emociones estaban en el momento correcto la idea y el guión de esta película también son excelentes a veces recuerda a un grito pero definitivamente mejor que ambas secuencias de gritos juntos y qué puedo decir esta es la mejor película de killer shiller en el siglo xx aún,positive
en primer lugar estoy molesto no hay otra opción de de me aburrí esta noche y mientras volteaba a través de los canales veo al dr chopper con no haber puesto nada más decido verlo esperando que sea solo otra película de terror de mierda con una parcela similar a la fiebre de la cabina el hombre estaba equivocado dr el helicóptero hizo la fiebre de la cabina parece que debería haber ganado numerosos premios de la academia permítanos recordarle la fiebre de la cabina contiene una escena de un pequeño chico de hick que hace una patada de roundhouse de un porche gritando panqueques personajes que dejan a su amiganza en una pequeña choza para sangrar hasta la muerte y shawn de boy se reúne mundo que digitación erróneamente un agujero en el muslo de una niña so no hace falta decir que el dr chopper era una gran mierda de pilotea ni siquiera era una mierda divertida me recordó a una película de terror que tenía que hacer en grado llamado the campout excepto por el hecho de que el campamento tenía un mejor script lo escribimos aproximadamente una hora antes de la filmación mejores actores parcelas escenas sangrientas y trabajo de cámara esperaba sacar algunas risas de una película de horror mal hecha pero en lugar de eso solo pude vigilarme con el asombro ya que pensé para mí fue esto hecho por los estudiantes de grado la actuación era horrible los eventos y diferentes pequeños subplots se echaron juntos y no tenían sentido y la sangre y la violencia eran muy mínimas me gustó cómo eso de una pequeña herida de puñalada la gente murió al instante y las únicas armas que los asesinos tenían pequeños cuchillos de bolsillo si vas a hacer una película de terror al menos le dan a los asesinos un asesino dispositivo también qué demonios fue el punto de las chicas de la hermandad de la hermandad que bromean sus promesas buena forma de traer algunas escenas de chicas corriendo en sus sujetadores incluso si no tienen relevancia para la historia en absoluto y debo decir mi línea favorita era cuando la rubia le dice al dr chopper me gustaría presentarles a alguien mi perra interna su perra interna luego procede a tomar una bote de basura tójala al dr chopper señorita y retroceda en el terror del asesino lowwww bueno eso fue largo pero sentí que necesitaba exprese mis sentimientos sobre lo absolutamente horrible que fue esta película sé que todos tienen sus propias opiniones pero si alguien califica esta película más alta que un deberían recibir un disparo al infierno en serio,negative
si no hubiera sido para matar a un ruiseñor esta película sería mucho más famosa si no hubiera sido por gregory peck como addicus fitch la actuación aquí sería mucho más alabada si no hubiera sido para william faulkner tal vez matar a un ruiseñor nunca podría haber sido escrito en su sombra encontré que esta película es tristemente familiar porque me mostró que una de mis películas favoritas para matar a un ruiseñor puede que no hubiera sido tan original como siempre pensaba que era tal vez fue inspirado por esta película muy similar oh el whodunnit es diferente pero la historia subyacente un solitario abogado blanco justo contra un pueblo del sur blanco defendiendo a un hombre negro es demasiado familiar y escrito por una mujer mockingbird se concentra en la violación la última traición a una mujer mientras que esta película se concentra en el hermano contra el hermano odio la violación que un hombre siente por la traición fraterna no es la profundidad de mockingbird aquí no es la comodidad que addicus trae con su presencia así que solo te queda con la tristeza que si ella tenía la intención de levantar la trama de esta película o no el ruiseñor de harper lee se refleja nada cambió en ese o menos años desde el momento en que puede haber leído el libro de faulkner y vio su película mientras estaba en la universidad en alabama e inconscientemente o no se lo tomó la mayor parte de ella en años posteriores nada cambió en las relaciones de raza y algunos pueden decir que nada ha cambiado incluso ahora estos muchos años más tarde y todos son muy familiares y uno de los deseos hubo un adictivo de nuestro día para hacerlo bien donde mockingbird te deja con la esperanza de eso meciéndose en los brazos de addicus y esperando una mañana de mejores momentos esta película te deja simplemente triste que el orgullo de los negros podría igualar o mejorar el orgullo de los blancos pero el orgullo de cualquiera de las cuales no es una respuesta en absoluto es la respuesta de addicus que necesitamos comodidad que todos somos defectuosos y que en nuestra fragilidad debemos tener misericordia no de orgullo cuando se enfrentamos entre sí en nuestras diferencias,positive
wow es irónico ya que esta película ha estado fuera por un tiempo creo que alguien más acaba de revisarlo hace un par de días de qué vimos esta película simplemente porque tiene nick stahl para el récord la película era ridícula los personajes me llevaron loco eran tan cliché y estereotipados esta película tuvo algunos de los peores diálogos que he escuchado tenía demasiados giros de parcela hay una escena en la película que vale la pena ver sin embargo la escena corazón cálido pistola fría donde nick stahl mata a la chica odiosa en la ducha bueno en realidad todos eran desagradables pero su actuación en esa escena fue excelente la mirada en su rostro le recordó a my of american psycho una buena película vale la pena ver la escena pero no vale la pena ver el resto de la película hazte un favor y no lo mires,negative
desafortunadamente esto se ha mostrado en películas de estrellas aquí en tailandia durante la última semana aproximadamente es completo de la rubbish actuando como dijo otro miembro esta película es un buen ejemplo de cómo no actuar no he visto una película tan mal actuada en mucho tiempo los actores puedes llamarlos los actores son completamente planos y entregan sus líneas con la pasión de un perro muerto yo diría que para comprender verdaderamente lo mal que es la actuación tendrías que ver la película pero eso sería similar a la tortura me estremecí ya que la lady líder entrega sus líneas y el resto del reparto sus acentos falsos o creados son igualmente atroz otra actriz con el falso acento británico era bonito sí pero el buen señor era su acento terrible mezcle eso con su falta de actuación y usted tiene un desastre ella debería haber dicho nada y podría haberla aceptado como la chica bonita oh mi acabamos de llegar a la escena donde el amante de la dama líder dice realmente yo después de una escena de llanto forzada de ella cómico no realmente acabo de reírme en voz alta los conjuntos y los directores de arte ofrecen algo de gracia salvadora a la película algunos de los conjuntos son coloridos y algunas de las escenas son bastante buenas menos los actores la vieja dama de poción mágica qué otro miembro mencionó la canción de amor moderna que estaba en la película totalmente inadecuado para una pieza de período establecido hace unos años entiendo que la película se consideró gran presupuesto en tailandia en el momento de su producción me enojaría seriamente si yo fuera el productor de esta película simplemente va a mostrar que el dinero no necesita necesariamente una película o incluso mediocre le daría a the king maker un de cada pero los disfraces y los conjuntos hacen que guarde la película de dicha calificación de,negative
esta película intenta mucho pero carece completamente de la diversión de la serie de televisión de la década de que estoy seguro de que la gente recuerda con la cariño aunque tengo años vi a algunas de las series en youtube hace mucho tiempo y fue agradable y divertido lamentablemente esta película hace poca justicia a la serie los efectos especiales son bastante deficientes y esto no fue ayudado por el trabajo de cámara plana el guión también era aburrido y carecía de sentido de maravilla y humor otras películas con scripting inferior al par de scripts gato en el sombrero thomas y el ferrocarril mágico y la reunión de la familia de addams ahora diré que me gustó la idea de la historia pero desafortunadamente estaba mal ejecutado y se quedó sin vapor muy pronto y honestamente no estoy seguro de esta razón esto es algo para que la familia disfrute y estaba molesto por el traje que habla a pesar del trabajo de voz enérgica de wayne knight pero lo que más lo que me enojó de esta película fue que desperdició los talentos de christopher lloyd jeff daniels y daryl hannah todos los actores muy talentosos jeff daniels ha retirado algunas buenas actuaciones antes pero no parecía tener una pista de lo que se suponía que debía estar haciendo y el personaje de elizabeth hurley tristemente se encontraba tan inútiles daryl hannah es una actriz encantadora y generalmente se ignora y me gustó la idea de que sea el interés del amor pero lamentablemente ves muy poco de ella por no mencionar que es probable que el ataque de monstruos asuste a los niños que los cautiven también con wallace shawn como algún tipo de operativo del gobierno christopher lloyd se despeja mejor y como actor me gusta mucho lloyd estaba en dos de mis películas favoritas la pista y quien enmarcaba a roger rabbit y me gusta regresar al futuro pero se le dio poco para trabajar y tuvo una tendencia a exagerar bastante salvajemente en general tanto que quería gustarme esta película me dejaron sin imprimir en lugar de ser divertido se encontró como sin sentido y eso es una pena porque tenía mucho potencial con algunos actores talentosos y una buena idea pero desperdiciados con mala ejecución bethany cox,negative
si esto es todo lo que los showowski tienen que ofrecer en términos de una historia de espalda a la matriz de lo que realmente tengo que cuestionar las afirmaciones de todos los fanáticos que creen que las películas están destinadas a registrarse en un nivel más profundo el segundo renacimiento al tiempo que es visualmente impresionante y hermoso es clichado y lejano cuántas veces hemos escuchado la historia de los humanos que confían con demasiada tecnología los humanos están demasiado ansiosos por hacer de la guerra los humanos se destruyen básicamente no hay nada nuevo aquí y tengo otra pregunta teniendo en cuenta la trama del segundo renacimiento no hace que las máquinas los buenos las máquinas están oprimidas por generaciones por sus crueles sobrecargantes humanos luchan contra la lucha ganan su libertad y buscan establecer una coexistencia armoniosa pacífica con los humanos que los rechazan a favor de la guerra total que las máquinas inteligentes ganan naturalmente si esta es la historia posterior entonces no deberíamos estar alentando a neo deberíamos estar enraizando las máquinas los humanos eran crueles y opresivos mientras que las máquinas eran valientes y adjadas eran compasivas dado que no creo que la tendencia de que el showowski tenga la intención de favorecer las máquinas sobre los humanos tengo que creer que el segundo renacimiento fue simplemente un intento equivocado en la creación de una historia consecutiva,negative
aprecié la fotografía las texturas los colores y a menudo a diferencia de un comentario la iluminación lo que le faltaba era una historia coherente lo encontré a menudo inconexo mal editado y a veces difíciles de seguir mi versión fue de minutos imdb muestra uno a millones posiblemente los recortes y subtítulos no ayudaron aplaudo cualquier película que se escape del molde de hollywood pero esto me dejó decepcionado la señorita gillain era luminosa y las actuaciones estaban bien solo quería un poco más de diálogo si a alguien le gustaría ver otra película que tenga alguna afinidad con esta intente horrible kinky with kate winslet,positive
película aburrida pobre parcela los pobres actores la película sucede en una habitación que se supone que está en marruecos pero en realidad en una ciudad estadounidense los terroristas árabes son los patriotas que el patriota rubia es el terrorista árabe maldita sea hay algo bueno de esta película aunque por eso es por eso que la puntuación es de cada el director convierte al ridículo estereotipo sobre el terrorismo los medios de comunicación nos alimentan todos los días en lo real los terroristas son estadounidenses u gente occidental si lo desea la película se divide en dos partes la primera parte de la película se refiere a the dutchman travel segundos mientras que la segunda parte es sobre la estancia en la increíble habitación marrón oscuro hora y algo el tipo holandés se entregará dinero en marruecos a una organización de caridad se baja de la llanura toma el autobús y termina secuestrado en una habitación marrón oscuro él es secuestrado con otro tipo que se dispara después de decir no nos dispararán el sobreviviente holandés se ve obligado a jugar al ajedrez con un tipo árabe similar a morpheus durante tanto tiempo que aprenderás a jugar al ajedrez al final el chico holandés revela su trama no porque cortan cuatro de sus dedos sino porque es engañado por un juego tan cojo deberías ver la película bueno cuando estés tan cansado no puedes dormir,negative
normalmente normalmente salgo de mi camino para observar la comedia romántica y tal vez lo haré en el futuro después de verme de regreso a mí la trama era simple y sin secreto después de la publicidad no tiene que ser einstein para adivinar qué sucederá después de los primeros minutos lo que puedes hacer es relajarse y dejar que el reparto lo lleve a un mundo donde abunda la química y los buenos vicionan y puedes reírte y pasar un buen momento me encanta esta película y tengo el dvd en orden,positive
ann margret hizo el mejor trabajo que ha hecho en su historia de la realización de cine sentí como si fuera la sra frey puede haber una o dos películas de ann margret no he visto desde su debut en el bolsillo en bolsillo lleno de milagros con betty davis en siento que ha sido totalmente sub clasificada en la industria aunque ella fue nominada para un premio emmy por este papel en quién amará a mis hijos fue pasada por alto como si estuviera nominada para un premio de la academia por sus papeles en conocimiento carnal y tommy fue rechazada en general creo que todos hicieron un excelente trabajo de actuación incluidos todos los niños en que amarán a mis hijos sí es una película triste ya que las historias verdaderas pueden ser pero vale la pena el tiempo gracias,positive
acabo de verlo ayer en el festival de cine de sao paulo intl justo antes de ir vine aquí para ver cómo fue calificado y en ese momento era de una tarifa bastante agradable después de minutos me estaba muriendo por salir nunca lo hiciste pero me sentí avergonzado de hacerlo como el productor de la película fue en la proyección no me gustó en absoluto los diálogos son poco profundos y que no llevan a ninguna parte los personajes son menos profundos que los diálogos nada conducen a ninguna parte y lo peor y lo peor abundante de siemens y la publicidad orgánica en la película a pesar del hecho de que ya pagué para ir a la película y entretenerme todavía tengo que ser bombardeado por el personaje principal charlando en internet y siemens mobile popping up todo el tiempo en su lap top o otro personaje que se toma un baño o cortando su cabello solo para tener un champú orgánico que se muestre enormemente en la pantalla todo esto sería soportable si la trama los personajes los romances cualquier cosa era buena pero era mala realmente mala a no sé cómo hacer sex in the city no pierdas tu tiempo o dinero,negative
una dulce pequeña película que ni siquiera ofendría a su abuela salvar la gracia parece corta de la misma paño que media docena de otras comedias británicas en los últimos dos años el perdedor se enfrenta a la adversidad encuentra la fuerza para desafiar y aprende algo acerca de él ella misma en el proceso se rompió y por lo tanto se rompió grace es un jardinero maestro y se alistó para ayudar a su amiga empleada matthew crecer su planta de ollas lo ha estado haciendo todo mal así que la gracia lo ayuda a salir se dan cuenta de que ella es la persona perfecta para cosechar la olla a la que ambos pueden beneficiarse le gusta fumar necesita recaudar fondos para pagar su hipoteca lo más destacado es que la gracia viajan a londres para tratar la parte de su mercancía vestida de lo que parece que el traje blanco john travolta llevaba en fiebre de la noche del sábado y por lo tanto sobresaliendo como un pulgar adolorido blethyn siempre es observable y no puedes decir eso sobre mucha gente bueno no puedo de todos modos ferguson es muy bueno y tcheky karyo quien me gustó en la femme nikita es memorable no moverse profundamente o perspicaces sino enormemente entretenidos y en un rápido minutos se siente como un paseo con amigos,positive
durante muchos y muchos años gaijin ha visitado japón para aprender artes marciales en lugar de adquirir cualquier conocimiento sobre él se le han dicho a gankjin que nihonjin podría lograr el excelente desempeño requerido para mostrar algunas técnicas en un desempeño público como una película this una película especial hecha por sho kosugi no solo muestra todas esas técnicas y habilidades sino que también enseña muchas y muchas lecciones sobre cómo lograrlas y se puede verificar que al ver a un lucinda dickey realizando una actuación fantástica e inolvidable habilidades en ninjutsu recomiendo encarecidamente ver a esta película más que tres veces porque tres veces no es suficiente para buscar consejos y consejos que se les da tan fácilmente por sho kosugi a aquellos que realmente buscan el conocimiento en sí la gnosis,positive
la película es básicamente una cadena aburrida de clichés espantosos que no ofrecen una verdadera perspectiva intercultural la pierna del medio oriente del viaje se describe de una manera particularmente irritante obviamente hay aldeas de ladrillo de barro pistas de tierra en medio del desierto las mujeres revestidas en batas negras y bailarines de vientre me pregunto cómo faltaban los camellos y las palmeras de las palmeras de toda la imagen la personalidad de los dos personajes principales está muy corporamente esbozada y muchas situaciones no son creíbles la idea original podría haber sido interesante pero al final del día si está buscando una visión cultural debe omitir esta película,negative
esto es diferente a cualquier otra película la cosa más cercana con la que puedo compararla es una película de woody allen pero donde cuando woody allen está constantemente favorable fousting human fobles bret carr parece estar tratando de descubrir una forma de llegar a enfrentarse a eso una inseguridad paralizante que tiende a definirnos para bien o para mal en el caso de lou es la causa raíz de su tartamudeo que se puede remontar a un traumatismo singular de la capucha de los niños que se revela a través de retrocedentes hay tantas personas extrañamente neuróticas en el mundo y creo que todos merecen un posibilidad de redención aunque la diversidad del carácter humano es después de todo lo que hace que el mundo sea un lugar tan intrigante así que tal vez no deberíamos arreglar nuestra neurosis más de lo que deberíamos arreglar nuestras narices o senos esto es una película indie en un largo shoestring pero los valores de producción son tremendos al igual que el alcance de la película me siento como si fuera una gema peculiar para el mercado de autoayuda tengo muchas ganas de ver lo que hace este cineasta a continuación podría imaginar una carrera a lo largo de las líneas de woody allen o albert brooks aunque generalmente cuando un tipo como este se rompe se apaga y hace que x hombres y su humilde peculiar los orígenes pronto se olvidan o son x los hombres son un grupo de fanáticos si recuerdo correctamente,positive
que perdida de tiempo esperaba mejor de cameron díaz supongo que no fue realmente su culpa por estar en una película terrible la película no captura la belleza de europa y no tuvo éxito en liderar a la audiencia al suspenso o asombro el intento débil de narración y narración el diálogo es aburrido y no pudo transmitir lo que a veces creo que la simplicidad es la belleza ningún amor energía electricidad en la pantalla lástima,negative
esta acogedora comedia de clase media se convirtió en el tema de mucho odio por la nueva raza de comediantes talentosos en la década de como ben elton se mereció tal malicia bueno terry y junio nunca fue inteligente nunca fue una historia bien escrita con diferentes hilos que se intersecan en la conclusión fue el espectáculo de su madre y su padre y probablemente los abuelos vieron se rieron en lugar de reír pero nunca fueron ofendidos por el espectáculo por lo que el hecho de que nunca los desafió fue inmaterial un pie en la tumba sufrió inicialmente porque apareció a primera vista para ser solo otro terry y junio unos días después de la muerte de terry scott se emitió un episodio en tv terrestre y esa ha sido su salida final ha habido pocas repeticiones del espectáculo en cualquier canal de televisión en general la comedia de tv ha avanzado desde terry y junio es difícil encontrar palabras amables para ello terry scott hizo lo mejor de los scripts débiles,negative
el premio de la academia ganó kramer vs kramer sigue a un elegante empresario ted kramer dustin hoffman y su divorcio con su esposa aburrida meryl streep un día la esposa de ted lo deja a él y a su hijo en busca de una vida mejor obligando a ted a acercarse a su hijo justin henry los dos vínculos y se vuelven muy cercanos pero solo después de cierta fricción y al igual que todo va la esposa perfecta de ted regresa a la ciudad y quiere la custodia exclusiva de su hijo ted entonces continúa con una misión para no dejar que su hijo se lo quite y lucha contra su esposa en la corte dustin hoffman da un rendimiento tremendo junto con meryl streep y el joven justin henry es impresionante es una montaña rusa emocional triste de una película pero es una película muy bien hecha e inspiradora la película tomó el oscar para la mejor imagen en los premios de la academia de junto con el mejor actor para hoffman y la mejor actriz de apoyo para streep si no te importa un tearjerker kramer vs kramer es una gran película para ver grado b,positive
historias del siglo fue una serie de media hora y apareció en la primera sindicación de ejecución durante la temporada de televisión también fue la primera serie de televisión del oeste para ganar un premio emmy el actor occidental del veterano jim davis como el detective del ferrocarril matt clark la serie set clark y sus compañeros socios de detectives del ferrocarril mary castle como frankie adams para la primera mitad de la temporada y kristine miller como jonesy durante la segunda mitad contra el western históricootros de varios períodos que van desde mediados de la década de hasta principios de los años la serie fue muy satisfactoria fácil de ver y bastante realista debido principalmente al encanto fácil de jim davis en el papel principal parecía un personaje occidental real otra nota cuando matt clark llegaría a la ciudad después de un largo viaje en realidad parecía que había estado en un largo paseo en un largo caballo ya que estaría cubierto de dust a muy bien muy temprano adulto occidental,positive
puede ser un poco crujiente ahora y ciertamente nunca puede tener el impacto que alguna vez tenía pero este sigue siendo un recordatorio emocionante de lo que michael jackson podría hacer una vez mirando hacia atrás ahora por primera vez desde su prominencia inicial no me sorprendió las trampas de terror el precio pintoresco sino divertido y el precio de vincent nunca ha sonado tan genuinamente amenaza no accaminada sic que su absorción de la película de terror que permite a jackson detrás de género y maquillaje para darnos un retrato de sexualidad masculina porque el thriller no se trata realmente de horror en la forma en que el horror realmente no es de horror se trata de esa edad tema viejo el despertar sexual de una mujer joven la película se abre en un cine con la novia de jackson incómoda con las imágenes y la respuesta de género agresivamente por supuesto ella está en una cita y está menos asustada por la película de la que sabe que ella sabe será esperada por su novio las imágenes convencionales de la película que observan el ambiente del grupo sugiere las expectativas socialmente condicionadas esto la lleva no solo a pensar en el cuerpo con disgusto por lo tanto todos los ghouls decayores la pérdida de su virginidad se ve como una especie de muerte pero el rito sexual no se trata solo de su novio sino de sus compañeros su sociedad de ahí su visualización como una violación de pandillas esta es una cosa brillante perturbadora el mejor director de lo mejor landis ha hecho jackson el artista más popular del planeta todavía estaba dispuesto a demostrar que la imagen fija de una estrella contenía multitudes no todas tranquilizadoras la canción en sí ha sostenido notablemente bien los ritmos de bajos insistentes y insistentes las letras extraordinariamente salaces el hermoso éxtasis de discoteca de los años en el coro destruyendo la atemporalidad revelando el deseo lechoso detrás del miedo,positive
me sorprendió mucho lo mala que era esta película bonita cinematografía y hermosos paisajes solo pueden llevar la película hasta ahora esperaba una repetición de héroe pero esto es mucho mucho peor esta película es la razón por la que las películas de kung fu obtuvieron una mala reputación en primer lugar no hay personajes creíbles incluso dentro del mundo caricatureño de las películas de kung fu estos personajes son ridículos prácticamente sin trama y ridículas tuercas de cuentos esta película es tan aburrida y tan frustrante porque le recuerda a intentar jugar un juego de creer un niño cada vez que crees que tu batalla tonta tiene algún sentido inventan otro giro ridículo que no tiene sentido ah solo crees que me tienes con tus súper poderes y las cañones de rayos pero comí mis vitaminas con plutonio y el teflón por lo que sus armas de rayos no funcionan y soy invulnerable a sus súper poderes toque tap sin recopilación de intercambios infinito más uno los niños pueden continuar con esta locura porque realmente no les importa si cualquiera está escuchando porque se están divirtiendo sin embargo para el espectador especialmente el espectador adulto esta película larga es peor que un combate con malos gases sesión por delante de los fabricantes de películas de kung fu a si tiene un cuchillo en la espalda duele a menos que esté en pcp en cuyo caso su kung fu no es fuerte b si se cae repetidamente en su espalda lo que tiene un cuchillo se lastimará más y hará más daño a menos que sea un apoyo falso c cuando usted ponte apuñalado en el corazón con un cuchillo mueres especialmente en la antigua china donde no hay un kaiser permanente a la vuelta de la esquina d las peleas de kung fu no duran durante las horas mientras pies de nieve caen y e a veces vale la pena explicar sus personajes y sus motivaciones en cualquier caso vaya a ver héroe nuevamente porque al menos dentro de su propio pequeño mundo es comprensible,negative
esto es verdaderamente abismal acabo de recibir una copia de disco beaver desde el espacio exterior después de escuchar cosas buenas al respecto y tengo que decir esto fue tan increíblemente libre y malo te dejará entumecido y desconcertado cómo se hizo esto qué era es que este es el humor típico de finales de los no lo creo esto es tan malo y créeme no me refiero a tan malo tampoco esta es una colección de parodias extremadamente desconocidas como si estuvieras viendo la televisión por cable seguro este era un programa hbo y pensar que esto puede haberse considerado innovador es de miedo hay una chica algo bonita en ella y hay algunas imágenes antiguas de ny islands hockey que es divertido ver incluso aunque soy un fan de lifelong ny rangers pero incluso se arruinan ya que intentan sacar un poco de humor de dos jugadores de hockey que se derrumban en el hielo como si estuvieran bailando y incluso peor invierte la cinta de video de dos jugadores de hockey luchando para que se vea como si estuvieran tener relaciones sexuales oh qué gracioso en un ligero poco de inteligencia hay una entrevista un jugador de hockey llamado chico que se parece a ny island willer packie chico resch pero incluso lo soplan haciendo que use un jersey de rangers bueno tal vez eso fue intencional que sepa la conclusión es que discote beaver es tan descaradamente horrible tan increíblemente malo definitivamente se sentirá engañado después de ver esto y perder casi una hora de su vida te preguntarás lo que posiblemente hizo que los creadores de esta basura creían que tenían algo divertido aquí y también se preguntarás por qué estos parodias ni siquiera pueden acercarse a la peor pendiente de la noche de sábado por la noche increíble simplemente increíble,negative
muy buena comedia dramática sobre un dramaturgo que intenta averiguar cómo mantener su cabeza por encima del agua después de quedarse sin ideas no puedo decir mucho sobre esta película sin regalar la historia puedo decir que poco era como parece ya que estás viendo la imagen todo el mundo tiene su propia agenda bonita sorpresa al final después de todas las otras sorpresas bien escrito con buenas actuaciones de todos,positive
ok donde empiezo vi una proyección hace un par de semanas y me sorprendió lo mala que es esta película claro que si solo amas a beverly hillbillies y green acres mala actuación y crees que son los mejores programas de televisión en el aire entonces definitivamente te encantará esta película yo personalmente me gusta mucho el trabajo de george y él es muy talentoso pero la comedia no es su fuerte algunas personas son naturales en la comedia y estoy seguro de que es genial y divertido trabajar con personalmente pero comedia no puede sacarlo en la pantalla grande fue una película linda pero pagaría para verlo h ll no ahora que lo he visto no lo recomendaría a nadie que gaste su dinero george buddy te amo pero por favor no hagas más comedias este script le falta mucho gran concepto pero simplemente no lo hizo,negative
creo que esta es una de mis diez mejores películas que he visto hay como desvanecerse cada dos minutos si esto estaba en la televisión tendrían una vista previa cada minutos pero hay un visto que he disfrutado personalmente cuál es cuando la rubia va a bañarse con un baño de agua hirviendo con un hombre que mira y durante unos segundos ves todo su cuerpo sin toalla esa fue la mejor escena en toda la película porque ves a sasquatch protagonizándolos pero los últimos minutos es cuando vemos todo su cuerpo además la mayoría de las muertes están fuera de la pantalla y solo el grito o rugido y esperaba que el sasquatch muriera pero él no le disparó y solo o personas mueren en toda la película esperaba que las personas murieran no mires esta película le doy un f no pierdas el tiempo,negative
esta es la única película de christopher invitados que rivaliza el grifo espinal y la novia de la princesa para el valor de entretenimiento puro pero de alguna manera nunca se acerca al reconocimiento la trama rodea a los concursantes perros y sus dueños mientras se aventuran en el mundo del perro competitivo ok se trata de un espectáculo de perros los propietarios realmente son personajes ya que uno tendría que estar tan unido a sus perros eso es realmente todo lo que hay pero eso lo hace lo suficientemente gracioso nunca podríamos convencerme de que un mosquejo en contra de los espectáculos de perros sería divertido antes de atrapar la escena hilarante donde visitan levy y o hara la casa de larry miller en la televisión pero eso es realmente todo lo que se necesita para convertir a cualquier duda el grifo espinal no era una hilaridad que no era de parada broma después de la broma mientras que lo mejor en el show se tuvo unas cuantas más luminas y por eso me refiero a decir minutos en lo general donde algo gracioso no sucede pero las grandes risas son aún más grandes el casting en este es genial e incluso el típico en su lugar las películas uh en general parker posey hace un buen trabajo de hecho su tirade dirigió a ed begley jr y un propietario de una tienda de mascotas sobre un juguete de perro perdido es probablemente la mordaza de la pelicula más divertida lo que es increíble acerca de esta película para mí es cómo los escritores de alguna manera lograron tejer una parcela simple como era alrededor de estos grandes bromas para que realmente se sentía como si tuviera la dirección supongo que hay una libertad en tener una trama tan mínima el papel de todos es bastante bien hecho bien hecho aquí y los personajes rara vez están sobre la cima el realismo de la patética que parecen al forastero es lo que lo hace más divertido que el viento poderoso o el tío uniforme en realidad me encuentro con wierdos así de vez en cuando si te gustan las cosas de los huéspedes definitivamente deberías poseer este,positive
película noire es un género que requiere un cierto nivel de tacto inteligencia intelecto e imágenes esta película no tiene nada de eso aunque realmente se esforzaron con las imágenes es el tipo de película que su primo marky el conductor de camiones de volteo que siempre está hablando de cómo va a hacerlo grande en las películas algún día haría el diálogo es de madera y sin vida las imágenes aunque obviamente son costosas de hacer son el trabajo de un director que ha tratado de ser inteligente y fracasó miserablemente debido a una falta grave en la capacidad cerebral la actuación osciló desde la sub par a solo la mala situación la historia podría haber sido recuperada por un verdadero escritor y director pero sospecho que aquellas personas no lo habrían tocado con un poste de barcaza desperté del camino noté una sorprendente similitudes con la escena en sim ne donde viktor desesperado por deshacerse de su actriz hace que la peor película del mundo pensé que verificaría a imdb para ver si se ha producido un efecto similar en esta película y para mi sorpresa que tiene casi sería tentado a dar un de cada solo porque se expone a las agrupaciones pretenciosas pero no lo haré es tan malo,negative
star trek hidden frontier te sorprenderá de muchas maneras primero es una serie de fanáticos disponible solo en la web y cuenta con principalmente amigos y vecinos que tienen los programas de computadora y las cámaras de video en el hogar y las máquinas de coser ya que mickey judy una vez lo puso puso un espectáculo definitivamente son amigos y vecinos puedes decir muchas de estas personas no son las personas más hermosas que hayas visto o las más jóvenes o las más delicias algunas de ellas tropiezan por sus líneas como si estuvieran caminando en márgaduras algunas de ellas tienen acentos gruesos o simplemente no parece que habla bien en primer lugar whick hace que sea prácticamente imposible entender una sola palabra solitaria que están diciendo aún así tienes que admitir que todo lo que estos amigos y vecinos han juntado en realidad es divertido ver sí algo del diálogo es hokey sí es un poco extraño aunque es cierto que también es un poco fresco viendo dos besos de estrellas de starfleet aunque algunas de las escenas de besos parecen continuar y seguir sí se estremece un poco cuando claramente citan de st tos tng otros shows y las películas o cuando escuchas el tema de galaxy quest jugó al principio y al final de cada show bueno podemos conseguirlo por qué los gráficos son de primera clase mejor que casi cualquier cosa que hayas visto y a veces un espectáculo o dos realmente destaca la historia algunos de ellos son realmente reales lagrimógenos la frontera sin culpabilidad es un placer culpable total en todos los sentidos de la palabra pero tiene que darle a las personas que involucraron el crédito donde se debe el crédito se necesita mucho esfuerzo para poner una producción de esta magnitud personas conjuntos disfraces gráficos es un gran esfuerzo en muchas partes de las personas nos vemos regresamos y les agradecemos,positive
uma thurman interpreta a sissy una mujer joven con un espíritu gitano y pulgares anormalmente grandes que autostopea a través del país eventualmente encontrando su verdadero lugar entre un grupo de vaqueras de peyote iluminado en un rancho dedicado a preservar la grúa ferina lluvia arco phoenix es su líder lésbico bonanza jellybean que se enamora de sissy pulgares o no gus van sant dirigido y adaptado el libro de tom robbins pero su sátira no tiene un objetivo principal y solo skitters en todo el mapa como sissy tal vez ese fue su objetivo pero no está involucrado para una audiencia el famoso flop de taquilla no estaba tan amenazado ya que se ignoraba y uno puede ver por qué es una serie de bocetos en busca de una parcela y las actuaciones los toques direccionales y la cinematografía son todas variables thurman es una puntada que presenta junto a la carretera tratando de andar en marcha pero esto casi puso el kibosh en la carrera de phoenix el escritor buck henry que no le escribió esto pero quizás debería haber brinda el desempeño más seguro que el médico que trabaja en uno de esos pulgares two pulgares hacia abajo,negative
