clean_text,sentiment
i read comments about this being the best chinese movie ever perhaps if the only chinese movies youve seen contained no dialogue long drawn out far away stares and silences and hack editing then youre spot oncomplicated story line hardly try juvenile and amateurish exquisite moods and haunting memories hardly try flat out boring and tritethis was awful i could not wait for it to be over particularly when the best lines in the movie consist of how are you im fine are you sure yes wow what depth of character i guess the incessant cigarette smoking was supposed to speak for themas a huge fan of many chinese japanese and korean films i was totally disappointed in this even zhangs sentimentally sappy the road home was better than this,negative
it seems on the surface to be a romantic planes trains and automobiles but at times tried for something more where it failed miserably some may like the nontraditional ending but the attempts at deep insight into the world of marriage flopped around not really going anywherebut if you were interested by the story the movie tried other methods to distract you the unnecessary special effects of which the falling rain was the most obvious served to do nothing but annoy the camera work is erratic at bestone note of caution however my movie experience as a whole was less than satisfying sitting in the first row with a group of younguns around,negative
i watched this movie with big expectations the blurb on the back indicated that this was going to be a nasty one but it was pretty tame and a little unsatisfying the violence was nothing i havent seen a thousand times before the gore level was only average mind you there was probably more than what has been seen in hollywood in the last years perhaps more and at no stage was i even feeling uneasy let along frightened again a cat movie with big wraps has not lived up to its hypesure hire this movie but dont go in with any expectations i am so keen to get into the whole asian horror scene but am continuously disappointed i did love ichi and audition but then again miike stands alone at the momentplease inspire me there is a large cluster of jaded genre fans who are starved of quality horror,negative
i think this is what this movie wants us to say at the end of the movie or damn australian i still dont know but what i know is that i really liked this movie but that couldnt be my favorite moviegreat story with great actors but with a terrible end to make you cry and say oh shes so good still who made it what really happened whos that guy no answer to these questionsmysterious movie with a good mark overall i give it a going on the,positive
i happened to catch this supposed horror flick late one friday night i wish id gone to bed tell me is a ft tall raincoat clad twerp on a gurly bike supposed to convey some sort of fear not here yet mi low is still able to beat the crap out of the janitor antonio fargas who is three times his size uh huh and the ending is so pitiful it just leaves you hanging with nothing to go on what so ever i found myself asking is that itacting is about as good as itll get in a low budget film the aforementioned fargas delivers a decent performance but it is my conclusion that jennifer jostyn maybe one of the worse actresses to ever strut into tinsel town sure cute face but bad actingrating,negative
cant grade this very well because i cant say i liked it but it is the story that bothered me not the realization of the film the acting directing atmosphere music were all good its just that after you see a bunch of people doing things you cant truly relate to the movie ends it is educational in the way that it shows the horrors of war as seen from home and the way feelings dont need to make any sense at all and still be strong but thats about itthe plot covers a period of a few years in which the poet dylan thomas is taken under the roof of a former ex girlfriend he is married brings his wife and later the kid while the ex knightley marries some other guy but the tension is there dylan is a self obsessed jerk and the new husband comes back home from the war with a slight case of ptsd add in some pretty temperamental characters and you have your hands fullbottom line you have to be in the mood to like this film the hard part is defining this mood i dont think ive ever been in it yet ever so it is probably better watched by adults with a grasp on weird complex human behaviour and maybe a curiosity about dylan thomas,positive
i rated this movie a since the plot is so unbelievable unbelievable judge for yourself be warned the following will not only give away the plot but will also spoil your appetite for watching the moviea computer virus designed by a frustrated nerd sends out a code through television screens and computer monitors when the code in the form of light enters the eye it can access the electrical system of your body what it does is forcing the body cells into excretion of calcium within seconds after infection the patient reaches for his neck develops tunnel vision his skin will turn white of the calcium after which he falls and his hand and scull will crack in a cloud of chalk this virus is very intelligent when it finds out that a blind computer expert is trying to disassemble the code with a braille output device operated by hands the device is set on a very high voltage which causes severe burning wounds on the skin of the experts head the virus also senses aggression against remote controls and the keyboard of an atm fortunately it could be stopped by throwing over outdated desktop pcs in a rack and electrocuting the nerd with his back on a broken computer and his feet in some spilled wateroh dear,negative
a gem of a cartoon from the silent era it was re discovered by cartoon network and was broadcast for likely the first time in decades if everwhat makes this so enjoyable are the varied cameosdouglas fairbanks is attacked by giant mosquitos will hays pays a visit as boss of static studios as well as appearances by chaplin keaton and william s hart the image of chewing gum decimating the shoes of the populace a money making idea for felixs near bankrupt shoe salesman boss cannot be described it must be viewed a terrific cultural gem,positive
hey remember when hal hartley was brilliant what a time that was id say the book of life was when things really started going downhill but i will say that at least he went uphill from this one a movie that looks like it was filmed on someones cell phone wouldnt have to be a bad thing if it was distinguished by an interesting story and dialog but alas those are missing along with hartleys spare quirky dialog in their place is tedious exposition on themes of christian end of times and a trite story of a modern jesus in a quandary packaged in a trying to be hip modern world where everyone looks like someone out of a hal hartley movie while it picks up a little in its second half its never enjoyable or especially sensible what the hell happened to you hartley,negative
flavia la monaca muslmana aka flavia the heretic of is a truly disturbing and uncompromising piece of italian exploitation cinema that to a certain extent follows a somewhat feminist premise though the level of sleaze and brutality would probably disgust the majority of feminists set mostly in a convent and with a nun as the eponymous central protagonist great performance by the wonderful florinda bolkan flavia the heretic may be referred to as a nunsploitation film however this film differs quite drastically from the typical nunsploitation flicks from the time as it doesnt so much focus on the nunsploitation elements such as lesbianism sadistic lesbian punishments etc personally i saw more similarities to the hexploitation flicks of the time such as mark of the devil even though this one doesnt treat the topic of witch hunts which focus on the brutal execution of christian fundamentalism in the middle ages and early modern perioditaly around after witnessing her despotic father behead a wounded muslim soldier young flavia is forced to become a nun in a convent when her father condemns a fellow nun to a torturous death for a small misdemeanor years later falvias disgust with male violence against women turns into hatred against the despotic church and she joins a band of arabic scavengersone thing is for sure flavia the heretic is not for the faint hearted and neither is it for those who want happy endings director gianfranco mingozzi obviously tried to make his film as realistic and disturbing as possible especially in its nasty scenes the many torture and execution scenes are extremely disturbing with skinnings spikings and other gruesome scenes in explicit detail the most shocking scene probably being the torture of the young nun quite in the beginning of the film the violence here is never superfluous however after all this gruesome methods actually were reality in the time the film is set in the film is very well made with realistic costumes fantastic settings an elegant cinematography and a great score by nicola piovani the stunningly beautiful and great florinda bolkan has proved her talent in many great italian cult productions including lucio fulcis giallo masterpiece non si sevizia un paperino of she delivers another great charismatic performance here and i couldnt imagine another actress fitting as well in the role as she does the film has some minor inconsistencies eg why does the rigid church let bizarre cult followers into convents in the first place however it is overall amazing how realistic this film is flavia the heretic should definitely not be missed by my fellow fans of italian exploitation cinema this is a great exploitation flick overall though it definitely is a deeply depressing one and therefore should be watched in the right mood highly recommended to fans of disturbing exploitation cinema,positive
its not as good as the first moviebut its a good solid movie its has good car chase sceneson the remake of this movie there a story for are hero to drive fast as his trying to rush to the side of his ailing wifethe ending is great just a good fair movie to watch in my opinion,positive
an old vaudeville team of willy clark walter matthau and al lewis george burns were one of the best known but they broke up hating each other over years later they agree to get together for a tv specialbut find out they still hate each other willys nephew agent richard benjamin tries to get them to work togethera big hit in its day and it won george burns an oscar for best supporting actor i somewhat liked it it was written by neil simon so its non stop one liners some of it was funny but making jokes of willy and als senility was not also i never liked matthau i never thought he was a good actor and something about him just rubbed me the wrong way also his character here is so caustic you get sick of him quickly all that aside this was fun burns is just great tossing off one liners with ease and even matthau was good matching him their verbal battles are the best sequences in the movie also benjamin is very good as willys nephew trying to get the two of them to work with each other for me its worth seeing for burns alone this jump started his career in a big way and two years later he had another hit with oh god so this is good just good not great matthaus character really makes this hard to love i give it a,positive
i noticed at once that this movie really wasnt based on dodie smiths novel in any case it was a nice idea that pongo and perditas son now had his own puppies the cutest of the dalmatians was of course little snowball who was completely spotless till the very end of the film to be honest i didnt know what to think when cruella de vil seemed to have changed completely kind in fact i have often thought about the possibility that she could become friendly but now that she so quickly changed into herself again and announced that she was cruella once more i almost began to be really worried about chloes dalmatiansactually the scene in which the puppies watched lady and the tramp while chloe and kevin had their dinner was much better than i had expected i also was fond of the parrot who played to be a dog and it was incredible that the dogs had learned so many tricks for this movie of course i was content that at the end the dalmatians were saved again but i would have liked to know what was going to happen to cruella after she had lost her whole property and what on earth could the dogs home do with such a huge sum of moneyfinally it was quite touching that snowball also had spots at the very end of the film,positive
this movie is probably the worst i have seen bad acting bad script bad everything comparing it to mainly two other movies in the same genre and from approximately the same time is interesting both cyborg van damme and nemesis olivier gruner are much better and seems more robust in both story and directing and still its albert pyun who has directed these two as wellthe story is not original the world has become a terrible place possibly due to an environmental disaster or a nuclear war and people live under medieval circumstances a special breed of robots cyborgs live on human blood and theres the story the cyborgs need to get a lot of humans to fulfill there prophecy and the humans need someone to stop them one girl together with a robot kris kristofferson built by the creator of the cyborgs has been appointed by destiny to save mankindin this movie the director tries some hong kong stylish fighting scenes with the participants flying high and leaping far the movie fails miserably in this attempti recommend this film with the only reason that most people will get a new worst ever movie to relate to and to fans of the genre i recommend cyborg since i think its a very underestimated movie with quite a high entertaining factor and if you cant stand van damme then check out nemesisi rated this movie,negative
the dvd was a joke the audio for the first few minutes was terrible with sound out of sync and segals voice not even his pathetic when the audio sync was better in about minutes the poor plot lines and actors should get another job because the movie business is not where any of them should bewhile segal had some good movies in the early days the latest ones are a joke and should be a an embarrassment to him and the company that made itif segal was the one that handled this he better return to having another party run the show because he has no talent what so ever in thisthis film is a complete embarrassment to all involved in its production and a disgrace to all who viewed it i turned it off in about minutesi will be asking for my money back at block buster mark from ontario canada,negative
the consequences of love there is really something special about this film but its very hard to put your finger on it is a love story of sorts but not really one ive seen before it has several love themes running throughout the film one mans love for a younger woman a younger mans love for his older brother the mafias love of money at all costs these are just some that intertwine in a story that has you guessing or rather not knowing where and how it will end the cast are all superb from sophia the teasing barmaid to the straight faced ness of titta the films central character with simple yet affective camera work bounced off an ever changing soundtrack that mixes low fi trip hop with lush orchestral pieces the style of the film changes beautifully using several styles without ever getting cluttered love has never looked so diverse and powerful as the tales we are told rumble towards various conclusions the director has married old and new into a rich italian classic,positive
the group of people are travelling to belgrade in an awful bus led by a drunk conductor and his dumb son who likes to drive with his eyes closed their journey is frequently interrupted by many hilarious events which with much irony describe the fall of nations spirit in and are so funny that they are even today used as a common jokes the man who steals the show is a peasant feet tall with his sons who are almost two times bigger than him in the end the movie takes one dramatical turn and the trip becomes nothing but a swans song of a dying country,positive
hideously bad movie purportedly about a croupier who wants to be a writer and the incidents that make up casino life moves at a snails pace dull dull dull virtually everything about this movie is amateurish and unconvincing with one very notable exception the performance of clive owen who is like a rolls royce purring through a slum advice for the casino sequences were allegedly provided by a professional but judging by the way in which they are handled they were completely ignored by the director while casino staff may very well be a different breed to the rest of the world they are nowhere near as witless and booooring as the characters presented in this script odds and ends are thrown into the script in an attempt to provide it with convincing background but would appear to have been jotted down in a list on a cocktail napkin for anyone who makes a living in the casino business as this writer has for the last forty years this is a poverty stricken depiction of their world which even in the farthest and most obscure reaches of england has never been this wanting an appalling insulting mess of a movie that plods and plods and plods along to an idiotic and unconvincing ending american critics loved it,negative
joe was first released in the us in the summer of despite respectable notices reasonable box office and an oscar nom it vanished shortly afterwards and remained forgotten about throughout the s before being enthusiastically reappraised somewhat unjustly in the us in the late s thanks to this lengthy unavailability its reputation has gone on to see it placed inexplicably alongside the likes of michael winners original death wish although revenge is a theme a film about vigilantism this most definitely is notthe plot isnt worth synopsizing its a flabby hammy and bizarrely stagey ramble about an accidental murder and the unlikely relationship that blossoms out of it that relationship and the largely class based quirks of its two leads are exaggerated into ridiculous caricature these two and their situation bear absolutely no relation to realityalmost everything about the film is cantankerous and begrudgingly antiquated which makes the whole thing completely fascinating hippies are depicted as snide and exclusive misanthropes hard drugs either make you sleep or dance around maniacally with lipstick on your face and most young women are prepared to have sex with strangers in exchange for marijuana at the drop of a fly its very much a film of the s rather than the s so why some industry luminaries have begun to include it in retrospective conversations about the beginnings of the hollywood new wave is a complete mystery martin scorcese of all people even got involved though probably only to give a nod to the dank lavatorial hues of the grim urban cinematography which almost certainly influenced taxi driver four years later but joe seems very much like a furious tirade against the likes of easy rider and bonnie and clyde rather than a continuation of that same insurgent cinematic ethosit isnt a film of any real artistic significance despite joes incontinent fury at everything in his world it remains a story about absolutely nothing but its value as a cultural museum piece is unprecedented shot on and around the streets of new york city during the darkest hours of the vietnam war and at a time when america and significantly its cinema was being revolutionized to the horror of the old guard the film ends up in its own completely oblivious and accidental way saying more about that period of history than numerous infinitely superior movies that directly endeavored to capture itbut as a film despite a really surprising and effective shock ending this is basically a michael winner film but not as well made how does that tickle your fancy incidentally if you are like me a fan of spotting arbitrary background lookalikes then check out harold steptoe at in the hippy art gallery,negative
after just having watched the deer hunterwhich is a masterpiecethe movie jacknife had big shoes to fillit has same themes as the deer hunterthe devastating effects on a person after the vietnam warrobert de niro is in this filmas in the deer hunter and is very good hereas is kathy bakerbut this movie belongs to ed harriswho gives a powerfulemotional and impactful performancethe movie is based on a stage playand there are one or two scenes where that felt obvious to meby that i just mean that for those one or two scenes it felt like i was watching a stage playthat was not that big a dealand doesnt really diminish the filmi actually really liked this movieits not an epic like the deer hunterthey are about similar era and have similar themesbut they are two very different filmsi thought the deer hunter was greatand i also think this movie was greatits the acting in this one that makes it so greatfor mejacknife is a,positive
this is a wonderful movieits funny dark poignant thought provoking innocently naughty and generally entertaining all around i dont know that ive seen the like beforethe raptureor maybe one of todd solondzs black as night comedies or even the recent movie teeth come to mindbut those are all bitter nasty little gems franklins despite the darkness around the edges manages to have a thoroughly sincere and pure heartthe story is similar to john waters low down dirty shame only this film differs in that it actually has a story and something to say as well beyond waters juvenile sex isnt dirty snicker nudge nudge message a conservative repressed family undergoes a drastic change as a result of a car accident and suddenly arent so conservative anymorein fact theyre finally actually happy probably the only people in their town or maybe the entire world who are to talk about why this is the case would be to spoil the film simply put everyone should see it though of course only people who are already sold on what the movies upbeat hopeful philosophy is ever wouldthe acting is great just this side of realistic enough to keep the proceedings from getting too heavyteresa willis gives an especially memorable and brave performance as an uptight mother who emerges like a butterfly when shes freed up both she and robertson dean deserve kudos for their unflinchingly sincere performances not to mention frequent and extensive nudity and sex scenes they turn what could have been a salacious joke involving a deviant sex practice into a touching believable and endearing moment aviva as the daughter is a standout and someone to watch perfectly capturing the attitude angst and speech patterns of a girl her age vince pavia as the himbo brother with a secret is good looking and functional although his storyline and how everyone reacts to it is more rewarding than his actual acting mari blackwell as the conflicted best friend to mother franklin is wonderfully cold confused and even compassionate in a role that could have gone over the toptechnically the film looks fantastic all bright colors and wide open localesit looks like it may have been shot hi defif so the line has gotten very thin it looks very much like film there is a great deal of talking and a lot of it philosophical which gets a bit preachy moreso id imagine to a viewer who disagrees with the films politics but this film says a lot of things that need sayingif only people wouldnt be afraid to listen and think the arguments that take place are smart and well thought out first and foremost refusing to demonize either the religious or non religious partiesthe ending is on the ambiguous side which i found a bit of a disappointment somehowi think it wouldve worked better had the author as jay floyd is since he produced wrote and directed given a more workable denouement some sort of solution but then again there probably isnt one when it comes to pitting people with different faiths against one another all the same it was a moving memorable final image that left me choked up a success meanwhile im awfully glad mr floyd got this film made and look forward to sharing it with as many people as possible check it out,positive
an extra is called upon to play a general in a movie about the russian revolution however he is not any ordinary extra he is serguis alexander former commanding general of the russia armies who is now being forced to relive the same scene which he suffered professional and personal tragedy in to satisfy the director who was once a revolutionist in russia and was humiliated by alexander it can now be the time for this broken man to finally win his penultimate battle this is one powerful movie with meticulous direction by von sternberg providing the greatest irony in alexanders character in every way he can jannings deserved his oscar for the role with a very moving performance playing the general at his peak and at his deepest valley powell lends a sinister support as the revenge minded director and brent is perfect in her role with her face and movements showing so much expression as jannings love all around brilliance rating,positive
this was a wonderful little american propaganda film that is both highly creative and openly discusses the nazi atrocities before the entire extent of the death camps were revealed while late and into would reveal just how evil and horrific they were this film unlike other hollywood films to date is the most brutally honest film of the era i have seen regarding nazi atrocitiesthe film begins in a courtroom in the future after the war is over the film was made in the war ended in may in this fictitious world court a nazi leader is being tried for war crimes wilhelm grimm is totally unrepentant and one by one witnesses are called who reveal grimms life since in a series of flashbacks at first it appears that the film is going to be sympathetic or explain how grimm was pushed to join the nazis however after a while it becomes very apparent that grimm is just a sadistic monster these episodes are amazingly well done and definitely hold your interest and also make the film seem less like a piece of propaganda but a legitimate dramaall in all the film does a great job considering the film mostly stars second tier actors there are many compelling scenes and performances especially the very prescient jewish extermination scene towards the end that cant help but bring you close to tears it was also interesting how around the same point in the film there were some super creative scenes that use crosses in a way you might not notice at first overall its a must see for history lovers and anyone who wants to see a good filmfyi this is not meant as a serious criticism of the film but hitler was referred to as that paper hanger this is a reference to the myth that hitler had once made money putting up wallpaper this is in fact not true previously hed been a starving artist homeless person and served well in the german army in wwi a horrible person yes but never a paper hanger,positive
hr is what himesh is called in the movie i think he likes it too its amazing how intelligent people talented even fall in to the same trapi really like reshamiya its amazing what he has done no one in recent years has come back from the wilderness and made a mark for himselfand i truly expected a great film what with the budget of cr and the cute actress as intense as reshamiya is i thought he would excel at a sentimental and an emotional role ironically he is depicted the same but for what care sheer incompetence carelessness awful acting banal background music insensitive direction make it a real painblunders rule ex how can german police issue public instructions on a loud speaker in english they communicate among themselves in english unfortunately this incompetence has become the standard in main line bollywood there are some excellent directors but many a bad ones too the worse thing is that the majority just doesnt caresongs are the only saving graceplease dont repeat this hr and find yourself a good director low budget no problemthe villain should really have shaved his head instead of the wig you know after all its a cr movie,negative
this is my favorite movie of all time i just love all the trouble all the teams get into its great michael j fox looked so young but then again i guess he wasthe teams are so stereotypical you just have to laugh,positive
this film is about a gap that exists between the real world and the world of the dead theres a lot of mumbo jumbo about the internet ie if you install a program on the computer you see dead folks much like if you play a videotape youll die in ringu frankly most of this seemed rather silly and lost me what i did find interesting is the idea that the dead live within their own separate existence being totally alone for eternity this was sobering and fascinatingi love japanese films and have seen a huge number compared to most americans however one genre that has become popular in recent years that i just cant relate to very well are these horror films i know they are super popular especially since they seem to be remade so often in the states ive seen both ringu as well as the ring ju on and the grudge and was rather ambivalent despite their popularity about the only recent horror film i really liked from japan was seance a reworking of the great british film seance on a wet afternoon and what do i think made seance different well unlike the other films as well as kairo gobs and gobs of money werent spent on special effects or trying to scare the audience instead the emphasis was on the story the bottom line is that these other films are a lot like american films like halloween or friday th with scary things jumping out just to scare the audience and plot is purely secondary at best for me i want story not cheap thrills or ghosts as the primary focus of the filmwith a relatively high rating i know i am in the minority but i just dont find this a very satisfying film all too often minor things occur that might startle someone slightly but the characters begin screaming and crying and acting as if to say this is the scariest film ever made so youd better start shaking well i think it just tries too hard and i wish it had focused more on the afterlife seen at the end of the film and plot progression not scare tactics,negative
beyond the clouds is a hauntingly beautiful elegiac work of art the overall softness of the light that this movie is bathed in makes you want to touch the screen the autumnal mood conjured up could only been achieved by a director who has seen many summers of experience or to put it another way an old man i know of no other movie that captures and uses the softness of light and seasonal mood with such ravishing quality as beyond the clouds nearly all the people in this film are beautiful unless your idea of a beautiful woman is a pneumatic blond bimbo that is the dialogue doesnt really matter too much not that there is much of it anyway and as for storylines forget it some films exist just as visual experiences this is one of them dont bother if you want simple entertainmentthis not for you i could enthuse about the visual perfection of this movie for days but i wont if you are at all interested in cinematography photography film direction etc watch this film,positive
billed as a kind of sequel to the full monty about unemployed men in sheffield this movie is a fakeas someone born in sheffield and still with links to the city i was extremely disappointed by this film someone said it could have been set in oklahoma and that just about sums it up for me this looked like a romantic view of northern england made for the us market probably many americans and many southern english people dont realize that sheffield is a big city of around half a million inhabitants with a sophisticated urban culture in among giants it was depicted as some dreary dead end semi rural small town where everyone in sheffield seemed to drink in the same old fashioned pub and where the peoples idea of a party was line dancing in some village hall lookalike this was a small close knit community not a metropolitan citythe working class sheffield men were totally unlike their real life counterparts who are generally taciturn and communicate with each other in grunts and brief dry remarks they dont chatter and they certainly dont sing in choirseven the rural settings supposedly in the peak district looked alien to me i recognized a few places where i used to go hiking but some of the aerial shots of pylons stretching out over a bleak landscape reminded me more of wales indeed in the credits at the end i spotted a reference to gwynedd wales the peak district is in the summer crawling with walkers and tourists in cars it is situated between two big cities it is not some kind of wildernessas for the notion that a young woman could fall in love with and lust after pete postlethwaite that was ludicrous and could only have been a male dream her reasons for becoming his lover were never made apparent none of the men was shown as having a partner or families they existed in a vacuumanyone wanting to see a film about unemployed sheffielders would have been led astray this sheffield existed only in the minds of its middle class writers and film makersit was a gigantic fake,negative
this movie is similar to the play entitled blithe spirit written by noel coward the plot of a ghost wife and a medium are strongly linked to cowards writing im surprised that movies of this nature dont acknowledge the original writers concept i realize that the public may not be aware that this is a knockoff but it issad these movies are so expensive to produce i do perk up when a screenplay is original i even perk up when its an innovative way to produce a work that was previously released there were some samples mentioned such as topper etc i realize that movies are still a comparatively affordable form of entertainment however im not please when the publics taste is taken for granted in this situation the publics taste is overlookedi look forward to better produced movie entertainmentin this case i rather see the play,negative
this is a very enjoyable film with excellent actors and actresses evoking a range of emotions it contains some really excellent humour which the whole family can enjoy you get to know the characters quickly and experience their ups and downs and it ends very upbeat,positive
those engaging the movie camera so early in the century must have figured out some of its potential very early on this is a good story of a playboy type who needs money and inadvertently sells his soul to satan for a lot of money unfortunately the soul is his double and he must confront him frequently tearing his life apart there are some wonderful scenes with people fading out and of course the scenes when the two are on the stage at the same time the middle part is a bit dull but the faustian story is always in the minds of the viewer one thing i have to mention is the general unattractiveness of the people in the movie also they pretty much shied away from much action which would have at least given some life to the thing i first was made aware of this movie about years ago and have finally been able to see it i was not disappointed,positive
what this movie is not cool entertainingwhat this movie is visually interesting difficult to get through intentionali feel that this movie puts the viewer if he or she is willing through a clip of time where they experience a world without language much like how animals must experience the world you dont really watch this movie as much as you witness an awful series of events in what feels like real timeconsistently it goes on much longer than is comfortable this movie could be edited down to a minute short and it would be a totally different movie it would be cool and entertaining but the experience would be lost i have seen a lot of cool movies but i have never experienced one like this if you can get your head in the right place for this one you should be able to really appreciate but likely not enjoy what they accomplished here out of,positive
comes this heartwarming tale of hope hope that youll never have to endure anything this awful again cough razzie award coughi disliked this movie because it was unfunny predictable and inane while watching i felt like i was in a psychology experiment to determine how low movie standards could get before people complained when i requested my money back at the end of the movie i was informed that because i watched the whole thing i wasnt entitled to reimbursement i was told by the assistant manager that several people had complained and gotten refunds already thoughthe movie summary is pretty basic the midget thief steals a diamond and the poses as a baby to elude police underneath this clever outline however lies a repertoire of original fresh and hilarious skits or notask yourself the following do you like to see people getting hit by pans do you like fart jokes do you like to see midgets posing as babies threatened with a thermometer in the anus do you like tired racial jokes do you think babies say goo goo goo goo goo gaa gaa do you droolif you answered yes to any of the above then this movie is definitely for you although it has been billed in some places as the worst movie of the decade there is probably a movie or that are worsesomewhere i cant say for sure i gave this movie stars because we all know a review with only one star would indicate bias on the part of the reviewer and then the review wouldnt be taken seriously this lowbrow comedy is intended for a less intelligent audience and i cannot in good conscience recommend it to anyone save your money for something funnyrespect,negative
contains spoilersluchino viscontis film adaptation of thomas manns novella is visually if not philosophically faithful to its source brittens opera offers a more faithful reading of the apollonian dionysian struggles which consume the aging writer it is certainly one of the most gorgeous films ever made in the visconti version the emphasis is more on the physical aspects of the story never has venice looked more beautiful and alluring more decadent and effete if youve read the novella its like having the descriptions on its pages come to life dirk bogarde gives an outstanding performance as gustav von aschenbach although he has very little dialogue he conveys the bitterness aroused passion and finally pitiful yearning of aschenbach through facial expressions alone bjorn andresen the young actor who plays tadzio the beautiful object of aschenbachs desire was perfectly cast he too plays the part with facial expressions and gestures the tadzio character is pivotal to the story so any actor in this role must be worthy of inspiring passion and desire visconti with his incredible eye for beauty knew exactly what he was doing and changing ashenbach from a writer to a composer based on gustav mahler and then using mahlers music especially the adagietto from the th symphony was another brilliant stroke although id read the mann story before the film mahlers music and death in venice will always be inextricably linked in my mind as will the haunting images which appear throughout the film especially that last one of ashenbach dying on the beach as tadzio walks slowly into the sea one day this film will be released in dvd widescreen format and its visual splendors completely restored to us,positive
this film is one of the best shorts ive ever seen and as i make it a point to be at all the major film festivals ive seen a lot especially of what the industry considers the best im not a fan of monaghan his acting generally tends to be overdone and uninteresting to me his only decent performance being in lost so i generally try to avoid his films i did however happen to see this at a film festival a few years back and was completely awed this director really knows what shes doing of course you are going to get the trolls or just ignorant people who dont understand what constitutes a good film and rip on low budget work because they have no idea what went into it but luckily from what ive seen they are in the minority when it comes to this gemlets not deny that the film was working on no budget and that a couple of the supporting actors could still use work because thats certainly true the production value is very low but what can you expect for a first real film from someone still in high school pretend for a moment that the budget doesnt matter if you take away a bit of the acting the sound quality which actually wasnt the fault of the filmmaker i saw this at a festival and the sound was finei guarantee whoever made the dvd itself screwed up and the fact it was shot on mini dv then what are you left with the story the visual composition and the soul of the film which are indisputably flawlessnanavati can tell a story that much is clear she can write substance heavy engaging scripts better than most people in hollywood create a shot list that perfectly compliments that story and bring it to life in a fascinating creative way that were this higher budget might have won awards give it more experienced actors better sound post production and mm instead of mini dv and even the trolls couldnt complain this girl is incredible and keeping in mind that insomniac was made a good few years ago shes done some amazing work since the trailer for dreams of an angel shows that and i cant wait to see the higher budget stuff shes done stars this is one hell of a movie from one hell of a filmmaker,positive
i saw this film for one reason the tagline is upset the head and youre dead cracking its not surprising that this silly horror comedy runs out of steam before the tape is out of the box but it wrings a few laughs from its oddball premise and cast of characters an eagle eyed human radar a huge strongman and a big breasted sexual magnet are all mind controlled by a huge head in a chair whos not happy about his family being blackmailed by a murderous scumbag this looks like being a promising mixture of ham and cheese before it becomes clear that the characters are one joke wonders and the plot is pretty ordinary if you erm ignore the giant head,negative
okay its a movie for children and its not one of those movies that adults will enjoy as well however there are some unintentionally funny moments most of them involving holes in the story for example the kid needs a computer part to bring his dad back to normal and he doesnt have the money so does he ask his father for the dough nope he steals it and gets caught kids if im ever turned invisible ill advance your allowance ok also while this kid is at the police station no doubt about to be charged with criminally lame acting his beautiful blond teacher comes in announces who she is and where she works then busts the child out of the slam in front of the cops to make matters worse instead of making a quick getaway they then sit in the parking lot of the police station and laugh about their achievement you know i hate to pick but the kid did steal something and ought to face the consequences but maybe being in this movie is punishment enough yall avoid it,negative
the name cult movie is often given to films which continue to be screened or to sell in home movie format more than a generation after they were first released superchick which was first released in now comes into this category its cult status is largely due to ongoing interest in it by those women who regard it as an early and effective feminist filmdespite the superwoman connotation superchick is not a cartoon character but a very competent young lady working as an air stewardess a career option which in the s was commonly regarded as one of the most glamorous open to any girl and which also enables her to emulate the traditional matelot who reputedly has a wife in every port since she holds black belt status in karate she is in a position to make it quite clear that she is very happy with her bachelor existence and is in no way beholden to any of her extensive suite of male admirers this film is a situation comedy which avoids the generally much shorter lived appeal of outright farce its appeal to feminists is also heightened by a climax in which our heroine uses her karate abilities to avert a hijacking and save all the other passengers on her plane from a potentially unpleasant fate to ensure that this film will appeal to men as well as to their partners the director has wisely ensured that is liberally sprinkled with eye candysuperchick can be enjoyed by those who are not too critical and want a very light easy to watch comedy which they will forget soon after viewing it is so forgettable that they will probably find it equally enjoyable if watched again in a years time despite its age it may therefore retain its status as a cult movie for some time to come however the dialogue and acting would make it hard to give this film a rating of more than,negative
